name,family,num_qubits,method,routing_score,swap_count,swap_count_source,terminal_objective,routing_time_sec,runtime,evaluating_router,original_num_qubits,original_gate_count_all,original_1q_count_all,original_2q_count_all,original_cnot_count_all,original_depth,routed_gate_count_all,routed_1q_count_all,routed_2q_count_all,routed_cnot_raw_count,routed_cnot_equiv_count,routed_swap_count,routed_depth,additional_gates_total,additional_1q_total,additional_2q_total,additional_swap_count,additional_cnot_equiv_from_swap,depth_overhead,mode
grover_28_0374,grover,28,sabre_layout,153.0,153.0,exact_swap_ops,153.0,0.007897699950262904,0.007897699950262904,qiskit_sabre,28.0,1380.0,1263.0,117.0,117.0,92.0,1533.0,1263.0,270.0,117.0,576.0,153.0,225.0,153.0,0.0,153.0,153.0,459.0,133.0,
grover_28_0374,grover,28,rl+beam+tabu,185.0,193.0,,,0.00834139995276928,,qiskit_sabre,28.0,1380.0,1263.0,117.0,117.0,92.0,1573.0,1263.0,310.0,117.0,696.0,193.0,230.0,193.0,0.0,193.0,193.0,579.0,138.0,beam8_tabu
hea_28_0043,hea,28,trivial,215.0,215.0,exact_swap_ops,215.0,0.007530200062319636,0.007530200062319636,qiskit_sabre,28.0,948.0,840.0,108.0,108.0,63.0,1163.0,840.0,323.0,108.0,753.0,215.0,249.0,215.0,0.0,215.0,215.0,645.0,186.0,
hea_28_0043,hea,28,dense,214.0,214.0,exact_swap_ops,214.0,0.008106800029054284,0.008106800029054284,qiskit_sabre,28.0,948.0,840.0,108.0,108.0,63.0,1162.0,840.0,322.0,108.0,750.0,214.0,448.0,214.0,0.0,214.0,214.0,642.0,385.0,
hea_28_0043,hea,28,random_best,233.0,233.0,exact_swap_ops,233.0,0.00893359980545938,0.00893359980545938,qiskit_sabre,28.0,948.0,840.0,108.0,108.0,63.0,1181.0,840.0,341.0,108.0,807.0,233.0,298.0,233.0,0.0,233.0,233.0,699.0,235.0,
hea_28_0043,hea,28,sabre_layout,37.0,37.0,exact_swap_ops,37.0,0.00784069998189807,0.00784069998189807,qiskit_sabre,28.0,948.0,840.0,108.0,108.0,63.0,985.0,840.0,145.0,108.0,219.0,37.0,99.0,37.0,0.0,37.0,37.0,111.0,36.0,
hea_28_0043,hea,28,rl+beam+tabu,109.0,109.0,,,0.007864499930292368,,qiskit_sabre,28.0,948.0,840.0,108.0,108.0,63.0,1057.0,840.0,217.0,108.0,435.0,109.0,200.0,109.0,0.0,109.0,109.0,327.0,137.0,beam8_tabu
rd32-v1_69,rd32-v1,4,trivial,8.0,8.0,exact_swap_ops,8.0,0.005927699850872159,0.005927699850872159,qiskit_sabre,4.0,41.0,27.0,14.0,14.0,29.0,49.0,27.0,22.0,14.0,38.0,8.0,40.0,8.0,0.0,8.0,8.0,24.0,11.0,
rd32-v1_69,rd32-v1,4,dense,9.0,9.0,exact_swap_ops,9.0,0.00570300011895597,0.00570300011895597,qiskit_sabre,4.0,41.0,27.0,14.0,14.0,29.0,50.0,27.0,23.0,14.0,41.0,9.0,42.0,9.0,0.0,9.0,9.0,27.0,13.0,
rd32-v1_69,rd32-v1,4,random_best,10.0,10.0,exact_swap_ops,10.0,0.006098499987274408,0.006098499987274408,qiskit_sabre,4.0,41.0,27.0,14.0,14.0,29.0,51.0,27.0,24.0,14.0,44.0,10.0,39.0,10.0,0.0,10.0,10.0,30.0,10.0,
rd32-v1_69,rd32-v1,4,sabre_layout,2.0,2.0,exact_swap_ops,2.0,0.0059408999513834715,0.0059408999513834715,qiskit_sabre,4.0,41.0,27.0,14.0,14.0,29.0,43.0,27.0,16.0,14.0,20.0,2.0,37.0,2.0,0.0,2.0,2.0,6.0,8.0,
rd32-v1_69,rd32-v1,4,rl+beam+tabu,3.0,3.0,,,0.007389600155875087,,qiskit_sabre,4.0,41.0,27.0,14.0,14.0,29.0,44.0,27.0,17.0,14.0,23.0,3.0,38.0,3.0,0.0,3.0,3.0,9.0,9.0,beam8_tabu
random_36_0012,random,36,trivial,1120.0,1120.0,exact_swap_ops,1120.0,0.012478700140491128,0.012478700140491128,qiskit_sabre,36.0,4555.0,4013.0,542.0,542.0,251.0,5675.0,4013.0,1662.0,542.0,3902.0,1120.0,915.0,1120.0,0.0,1120.0,1120.0,3360.0,664.0,
random_36_0012,random,36,dense,1055.0,1055.0,exact_swap_ops,1055.0,0.012890900019556284,0.012890900019556284,qiskit_sabre,36.0,4555.0,4013.0,542.0,542.0,251.0,5610.0,4013.0,1597.0,542.0,3707.0,1055.0,953.0,1055.0,0.0,1055.0,1055.0,3165.0,702.0,
random_36_0012,random,36,random_best,1083.0,1083.0,exact_swap_ops,1083.0,0.013664100086316466,0.013664100086316466,qiskit_sabre,36.0,4555.0,4013.0,542.0,542.0,251.0,5638.0,4013.0,1625.0,542.0,3791.0,1083.0,900.0,1083.0,0.0,1083.0,1083.0,3249.0,649.0,
random_36_0012,random,36,sabre_layout,916.0,916.0,exact_swap_ops,916.0,0.01189750013872981,0.01189750013872981,qiskit_sabre,36.0,4555.0,4013.0,542.0,542.0,251.0,5471.0,4013.0,1458.0,542.0,3290.0,916.0,950.0,916.0,0.0,916.0,916.0,2748.0,699.0,
random_36_0012,random,36,rl+beam+tabu,995.0,1056.0,,,0.011918500065803528,,qiskit_sabre,36.0,4555.0,4013.0,542.0,542.0,251.0,5611.0,4013.0,1598.0,542.0,3710.0,1056.0,1029.0,1056.0,0.0,1056.0,1056.0,3168.0,778.0,beam8_tabu
rd32_272,rd32,5,trivial,19.0,19.0,exact_swap_ops,19.0,0.005888600135222077,0.005888600135222077,qiskit_sabre,5.0,60.0,39.0,21.0,21.0,43.0,79.0,39.0,40.0,21.0,78.0,19.0,62.0,19.0,0.0,19.0,19.0,57.0,19.0,
rd32_272,rd32,5,dense,17.0,17.0,exact_swap_ops,17.0,0.005460300017148256,0.005460300017148256,qiskit_sabre,5.0,60.0,39.0,21.0,21.0,43.0,77.0,39.0,38.0,21.0,72.0,17.0,61.0,17.0,0.0,17.0,17.0,51.0,18.0,
rd32_272,rd32,5,random_best,24.0,24.0,exact_swap_ops,24.0,0.0062333999667316675,0.0062333999667316675,qiskit_sabre,5.0,60.0,39.0,21.0,21.0,43.0,84.0,39.0,45.0,21.0,93.0,24.0,63.0,24.0,0.0,24.0,24.0,72.0,20.0,
rd32_272,rd32,5,sabre_layout,5.0,5.0,exact_swap_ops,5.0,0.0062559000216424465,0.0062559000216424465,qiskit_sabre,5.0,60.0,39.0,21.0,21.0,43.0,65.0,39.0,26.0,21.0,36.0,5.0,57.0,5.0,0.0,5.0,5.0,15.0,14.0,
rd32_272,rd32,5,rl+beam+tabu,11.0,11.0,,,0.0073386000003665686,,qiskit_sabre,5.0,60.0,39.0,21.0,21.0,43.0,71.0,39.0,32.0,21.0,54.0,11.0,59.0,11.0,0.0,11.0,11.0,33.0,16.0,beam8
random_16_0320,random,16,trivial,159.0,159.0,exact_swap_ops,159.0,0.009810399962589145,0.009810399962589145,qiskit_sabre,16.0,844.0,758.0,86.0,86.0,99.0,1003.0,758.0,245.0,86.0,563.0,159.0,245.0,159.0,0.0,159.0,159.0,477.0,146.0,
random_16_0320,random,16,dense,107.0,107.0,exact_swap_ops,107.0,0.007992400089278817,0.007992400089278817,qiskit_sabre,16.0,844.0,758.0,86.0,86.0,99.0,951.0,758.0,193.0,86.0,407.0,107.0,303.0,107.0,0.0,107.0,107.0,321.0,204.0,
random_16_0320,random,16,random_best,144.0,144.0,exact_swap_ops,144.0,0.0074541000649333,0.0074541000649333,qiskit_sabre,16.0,844.0,758.0,86.0,86.0,99.0,988.0,758.0,230.0,86.0,518.0,144.0,213.0,144.0,0.0,144.0,144.0,432.0,114.0,
random_16_0320,random,16,sabre_layout,67.0,67.0,exact_swap_ops,67.0,0.0067097998689860106,0.0067097998689860106,qiskit_sabre,16.0,844.0,758.0,86.0,86.0,99.0,911.0,758.0,153.0,86.0,287.0,67.0,243.0,67.0,0.0,67.0,67.0,201.0,144.0,
random_16_0320,random,16,rl+beam+tabu,83.0,92.0,,,0.007921499898657203,,qiskit_sabre,16.0,844.0,758.0,86.0,86.0,99.0,936.0,758.0,178.0,86.0,362.0,92.0,241.0,92.0,0.0,92.0,92.0,276.0,142.0,beam8_tabu
alu-v1_29,alu-v1,5,trivial,14.0,14.0,exact_swap_ops,14.0,0.005720400018617511,0.005720400018617511,qiskit_sabre,5.0,43.0,28.0,15.0,15.0,31.0,57.0,28.0,29.0,15.0,57.0,14.0,41.0,14.0,0.0,14.0,14.0,42.0,10.0,
alu-v1_29,alu-v1,5,dense,9.0,9.0,exact_swap_ops,9.0,0.006129499990493059,0.006129499990493059,qiskit_sabre,5.0,43.0,28.0,15.0,15.0,31.0,52.0,28.0,24.0,15.0,42.0,9.0,40.0,9.0,0.0,9.0,9.0,27.0,9.0,
alu-v1_29,alu-v1,5,random_best,18.0,18.0,exact_swap_ops,18.0,0.0058009999338537455,0.0058009999338537455,qiskit_sabre,5.0,43.0,28.0,15.0,15.0,31.0,61.0,28.0,33.0,15.0,69.0,18.0,42.0,18.0,0.0,18.0,18.0,54.0,11.0,
alu-v1_29,alu-v1,5,sabre_layout,2.0,2.0,exact_swap_ops,2.0,0.006336199818179011,0.006336199818179011,qiskit_sabre,5.0,43.0,28.0,15.0,15.0,31.0,45.0,28.0,17.0,15.0,21.0,2.0,36.0,2.0,0.0,2.0,2.0,6.0,5.0,
alu-v1_29,alu-v1,5,rl+beam+tabu,3.0,5.0,,,0.007114999927580357,,qiskit_sabre,5.0,43.0,28.0,15.0,15.0,31.0,48.0,28.0,20.0,15.0,30.0,5.0,37.0,5.0,0.0,5.0,5.0,15.0,6.0,beam8_tabu
random_28_0397,random,28,trivial,1135.0,1135.0,exact_swap_ops,1135.0,0.016221400117501616,0.016221400117501616,qiskit_sabre,28.0,3598.0,2929.0,669.0,669.0,297.0,4733.0,2929.0,1804.0,669.0,4074.0,1135.0,955.0,1135.0,0.0,1135.0,1135.0,3405.0,658.0,
random_28_0397,random,28,dense,1008.0,1008.0,exact_swap_ops,1008.0,0.01423690002411604,0.01423690002411604,qiskit_sabre,28.0,3598.0,2929.0,669.0,669.0,297.0,4606.0,2929.0,1677.0,669.0,3693.0,1008.0,931.0,1008.0,0.0,1008.0,1008.0,3024.0,634.0,
random_28_0397,random,28,random_best,1075.0,1075.0,exact_swap_ops,1075.0,0.011881300015375018,0.011881300015375018,qiskit_sabre,28.0,3598.0,2929.0,669.0,669.0,297.0,4673.0,2929.0,1744.0,669.0,3894.0,1075.0,849.0,1075.0,0.0,1075.0,1075.0,3225.0,552.0,
random_28_0397,random,28,sabre_layout,1010.0,1010.0,exact_swap_ops,1010.0,0.011068399995565414,0.011068399995565414,qiskit_sabre,28.0,3598.0,2929.0,669.0,669.0,297.0,4608.0,2929.0,1679.0,669.0,3699.0,1010.0,883.0,1010.0,0.0,1010.0,1010.0,3030.0,586.0,
random_28_0397,random,28,rl+beam+tabu,1028.0,1058.0,,,0.011658099945634604,,qiskit_sabre,28.0,3598.0,2929.0,669.0,669.0,297.0,4656.0,2929.0,1727.0,669.0,3843.0,1058.0,856.0,1058.0,0.0,1058.0,1058.0,3174.0,559.0,beam8_tabu
ex3_229,ex3,6,trivial,64.0,64.0,exact_swap_ops,64.0,0.007195300189778209,0.007195300189778209,qiskit_sabre,6.0,371.0,279.0,92.0,92.0,282.0,435.0,279.0,156.0,92.0,284.0,64.0,325.0,64.0,0.0,64.0,64.0,192.0,43.0,
ex3_229,ex3,6,dense,61.0,61.0,exact_swap_ops,61.0,0.00794579996727407,0.00794579996727407,qiskit_sabre,6.0,371.0,279.0,92.0,92.0,282.0,432.0,279.0,153.0,92.0,275.0,61.0,358.0,61.0,0.0,61.0,61.0,183.0,76.0,
ex3_229,ex3,6,random_best,67.0,67.0,exact_swap_ops,67.0,0.006872399942949414,0.006872399942949414,qiskit_sabre,6.0,371.0,279.0,92.0,92.0,282.0,438.0,279.0,159.0,92.0,293.0,67.0,321.0,67.0,0.0,67.0,67.0,201.0,39.0,
ex3_229,ex3,6,sabre_layout,42.0,42.0,exact_swap_ops,42.0,0.00664189993403852,0.00664189993403852,qiskit_sabre,6.0,371.0,279.0,92.0,92.0,282.0,413.0,279.0,134.0,92.0,218.0,42.0,339.0,42.0,0.0,42.0,42.0,126.0,57.0,
ex3_229,ex3,6,rl+beam+tabu,47.0,50.0,,,0.00649100006558001,,qiskit_sabre,6.0,371.0,279.0,92.0,92.0,282.0,421.0,279.0,142.0,92.0,242.0,50.0,352.0,50.0,0.0,50.0,50.0,150.0,70.0,beam8_tabu
hea_28_0288,hea,28,trivial,215.0,215.0,exact_swap_ops,215.0,0.008285999996587634,0.008285999996587634,qiskit_sabre,28.0,948.0,840.0,108.0,108.0,63.0,1163.0,840.0,323.0,108.0,753.0,215.0,249.0,215.0,0.0,215.0,215.0,645.0,186.0,
hea_28_0288,hea,28,dense,214.0,214.0,exact_swap_ops,214.0,0.007750099990516901,0.007750099990516901,qiskit_sabre,28.0,948.0,840.0,108.0,108.0,63.0,1162.0,840.0,322.0,108.0,750.0,214.0,448.0,214.0,0.0,214.0,214.0,642.0,385.0,
hea_28_0288,hea,28,random_best,233.0,233.0,exact_swap_ops,233.0,0.007311200024560094,0.007311200024560094,qiskit_sabre,28.0,948.0,840.0,108.0,108.0,63.0,1181.0,840.0,341.0,108.0,807.0,233.0,298.0,233.0,0.0,233.0,233.0,699.0,235.0,
hea_28_0288,hea,28,sabre_layout,37.0,37.0,exact_swap_ops,37.0,0.006872899830341339,0.006872899830341339,qiskit_sabre,28.0,948.0,840.0,108.0,108.0,63.0,985.0,840.0,145.0,108.0,219.0,37.0,99.0,37.0,0.0,37.0,37.0,111.0,36.0,
hea_28_0288,hea,28,rl+beam+tabu,109.0,109.0,,,0.010846199933439493,,qiskit_sabre,28.0,948.0,840.0,108.0,108.0,63.0,1057.0,840.0,217.0,108.0,435.0,109.0,200.0,109.0,0.0,109.0,109.0,327.0,137.0,beam8_tabu
routing_stress_16_0090,routing_stress,16,trivial,92.0,92.0,exact_swap_ops,92.0,0.006429899949580431,0.006429899949580431,qiskit_sabre,16.0,124.0,90.0,34.0,34.0,38.0,216.0,90.0,126.0,34.0,310.0,92.0,83.0,92.0,0.0,92.0,92.0,276.0,45.0,
routing_stress_16_0090,routing_stress,16,dense,73.0,73.0,exact_swap_ops,73.0,0.006039300002157688,0.006039300002157688,qiskit_sabre,16.0,124.0,90.0,34.0,34.0,38.0,197.0,90.0,107.0,34.0,253.0,73.0,69.0,73.0,0.0,73.0,73.0,219.0,31.0,
routing_stress_16_0090,routing_stress,16,random_best,85.0,85.0,exact_swap_ops,85.0,0.006366899935528636,0.006366899935528636,qiskit_sabre,16.0,124.0,90.0,34.0,34.0,38.0,209.0,90.0,119.0,34.0,289.0,85.0,64.0,85.0,0.0,85.0,85.0,255.0,26.0,
routing_stress_16_0090,routing_stress,16,sabre_layout,30.0,30.0,exact_swap_ops,30.0,0.006566900061443448,0.006566900061443448,qiskit_sabre,16.0,124.0,90.0,34.0,34.0,38.0,154.0,90.0,64.0,34.0,124.0,30.0,63.0,30.0,0.0,30.0,30.0,90.0,25.0,
routing_stress_16_0090,routing_stress,16,rl+beam+tabu,26.0,26.0,,,0.00816390011459589,,qiskit_sabre,16.0,124.0,90.0,34.0,34.0,38.0,150.0,90.0,60.0,34.0,112.0,26.0,49.0,26.0,0.0,26.0,26.0,78.0,11.0,beam8_tabu
0410184_169,0410184,14,trivial,94.0,94.0,exact_swap_ops,94.0,0.01111490000039339,0.01111490000039339,qiskit_sabre,14.0,244.0,151.0,93.0,93.0,129.0,338.0,151.0,187.0,93.0,375.0,94.0,195.0,94.0,0.0,94.0,94.0,282.0,66.0,
0410184_169,0410184,14,dense,101.0,101.0,exact_swap_ops,101.0,0.006717599928379059,0.006717599928379059,qiskit_sabre,14.0,244.0,151.0,93.0,93.0,129.0,345.0,151.0,194.0,93.0,396.0,101.0,209.0,101.0,0.0,101.0,101.0,303.0,80.0,
0410184_169,0410184,14,random_best,103.0,103.0,exact_swap_ops,103.0,0.006110199959948659,0.006110199959948659,qiskit_sabre,14.0,244.0,151.0,93.0,93.0,129.0,347.0,151.0,196.0,93.0,402.0,103.0,187.0,103.0,0.0,103.0,103.0,309.0,58.0,
0410184_169,0410184,14,sabre_layout,37.0,37.0,exact_swap_ops,37.0,0.006346900016069412,0.006346900016069412,qiskit_sabre,14.0,244.0,151.0,93.0,93.0,129.0,281.0,151.0,130.0,93.0,204.0,37.0,164.0,37.0,0.0,37.0,37.0,111.0,35.0,
0410184_169,0410184,14,rl+beam+tabu,65.0,65.0,,,0.013410800136625767,,qiskit_sabre,14.0,244.0,151.0,93.0,93.0,129.0,309.0,151.0,158.0,93.0,288.0,65.0,177.0,65.0,0.0,65.0,65.0,195.0,48.0,beam8_tabu
alu-v2_32,alu-v2,5,trivial,36.0,36.0,exact_swap_ops,36.0,0.006231500068679452,0.006231500068679452,qiskit_sabre,5.0,111.0,69.0,42.0,42.0,88.0,147.0,69.0,78.0,42.0,150.0,36.0,119.0,36.0,0.0,36.0,36.0,108.0,31.0,
alu-v2_32,alu-v2,5,dense,32.0,32.0,exact_swap_ops,32.0,0.008198900148272514,0.008198900148272514,qiskit_sabre,5.0,111.0,69.0,42.0,42.0,88.0,143.0,69.0,74.0,42.0,138.0,32.0,125.0,32.0,0.0,32.0,32.0,96.0,37.0,
alu-v2_32,alu-v2,5,random_best,33.0,33.0,exact_swap_ops,33.0,0.005627600010484457,0.005627600010484457,qiskit_sabre,5.0,111.0,69.0,42.0,42.0,88.0,144.0,69.0,75.0,42.0,141.0,33.0,116.0,33.0,0.0,33.0,33.0,99.0,28.0,
alu-v2_32,alu-v2,5,sabre_layout,21.0,21.0,exact_swap_ops,21.0,0.006558199878782034,0.006558199878782034,qiskit_sabre,5.0,111.0,69.0,42.0,42.0,88.0,132.0,69.0,63.0,42.0,105.0,21.0,114.0,21.0,0.0,21.0,21.0,63.0,26.0,
alu-v2_32,alu-v2,5,rl+beam+tabu,17.0,22.0,,,0.007763400208204985,,qiskit_sabre,5.0,111.0,69.0,42.0,42.0,88.0,133.0,69.0,64.0,42.0,108.0,22.0,113.0,22.0,0.0,22.0,22.0,66.0,25.0,beam8_tabu
4gt5_77,4gt5,16,trivial,51.0,51.0,exact_swap_ops,51.0,0.006191499996930361,0.006191499996930361,qiskit_sabre,16.0,163.0,105.0,58.0,58.0,91.0,214.0,105.0,109.0,58.0,211.0,51.0,140.0,51.0,0.0,51.0,51.0,153.0,49.0,
4gt5_77,4gt5,16,dense,42.0,42.0,exact_swap_ops,42.0,0.010061699897050858,0.010061699897050858,qiskit_sabre,16.0,163.0,105.0,58.0,58.0,91.0,205.0,105.0,100.0,58.0,184.0,42.0,152.0,42.0,0.0,42.0,42.0,126.0,61.0,
4gt5_77,4gt5,16,random_best,54.0,54.0,exact_swap_ops,54.0,0.0076326001435518265,0.0076326001435518265,qiskit_sabre,16.0,163.0,105.0,58.0,58.0,91.0,217.0,105.0,112.0,58.0,220.0,54.0,174.0,54.0,0.0,54.0,54.0,162.0,83.0,
4gt5_77,4gt5,16,sabre_layout,33.0,33.0,exact_swap_ops,33.0,0.005743900081142783,0.005743900081142783,qiskit_sabre,16.0,163.0,105.0,58.0,58.0,91.0,196.0,105.0,91.0,58.0,157.0,33.0,148.0,33.0,0.0,33.0,33.0,99.0,57.0,
4gt5_77,4gt5,16,rl+beam+tabu,33.0,33.0,,,0.006313499994575977,,qiskit_sabre,16.0,163.0,105.0,58.0,58.0,91.0,196.0,105.0,91.0,58.0,157.0,33.0,161.0,33.0,0.0,33.0,33.0,99.0,70.0,beam8_tabu
alu-v1_29,alu-v1,16,trivial,23.0,23.0,exact_swap_ops,23.0,0.006104799918830395,0.006104799918830395,qiskit_sabre,16.0,45.0,28.0,17.0,17.0,29.0,68.0,28.0,40.0,17.0,86.0,23.0,45.0,23.0,0.0,23.0,23.0,69.0,16.0,
alu-v1_29,alu-v1,16,dense,16.0,16.0,exact_swap_ops,16.0,0.005827700020745397,0.005827700020745397,qiskit_sabre,16.0,45.0,28.0,17.0,17.0,29.0,61.0,28.0,33.0,17.0,65.0,16.0,43.0,16.0,0.0,16.0,16.0,48.0,14.0,
alu-v1_29,alu-v1,16,random_best,24.0,24.0,exact_swap_ops,24.0,0.00937140011228621,0.00937140011228621,qiskit_sabre,16.0,45.0,28.0,17.0,17.0,29.0,69.0,28.0,41.0,17.0,89.0,24.0,50.0,24.0,0.0,24.0,24.0,72.0,21.0,
alu-v1_29,alu-v1,16,sabre_layout,8.0,8.0,exact_swap_ops,8.0,0.009331000037491322,0.009331000037491322,qiskit_sabre,16.0,45.0,28.0,17.0,17.0,29.0,53.0,28.0,25.0,17.0,41.0,8.0,40.0,8.0,0.0,8.0,8.0,24.0,11.0,
alu-v1_29,alu-v1,16,rl+beam+tabu,12.0,13.0,,,0.00607439992018044,,qiskit_sabre,16.0,45.0,28.0,17.0,17.0,29.0,58.0,28.0,30.0,17.0,56.0,13.0,42.0,13.0,0.0,13.0,13.0,39.0,13.0,beam8_tabu
hwb6_57,hwb6,6,trivial,831.0,831.0,exact_swap_ops,831.0,0.013961199903860688,0.013961199903860688,qiskit_sabre,6.0,4503.0,3100.0,1403.0,1403.0,3324.0,5334.0,3100.0,2234.0,1403.0,3896.0,831.0,4150.0,831.0,0.0,831.0,831.0,2493.0,826.0,
hwb6_57,hwb6,6,dense,790.0,790.0,exact_swap_ops,790.0,0.012497799936681986,0.012497799936681986,qiskit_sabre,6.0,4503.0,3100.0,1403.0,1403.0,3324.0,5293.0,3100.0,2193.0,1403.0,3773.0,790.0,4182.0,790.0,0.0,790.0,790.0,2370.0,858.0,
hwb6_57,hwb6,6,random_best,756.0,756.0,exact_swap_ops,756.0,0.01294769998639822,0.01294769998639822,qiskit_sabre,6.0,4503.0,3100.0,1403.0,1403.0,3324.0,5259.0,3100.0,2159.0,1403.0,3671.0,756.0,4119.0,756.0,0.0,756.0,756.0,2268.0,795.0,
hwb6_57,hwb6,6,sabre_layout,752.0,752.0,exact_swap_ops,752.0,0.015378500102087855,0.015378500102087855,qiskit_sabre,6.0,4503.0,3100.0,1403.0,1403.0,3324.0,5255.0,3100.0,2155.0,1403.0,3659.0,752.0,4198.0,752.0,0.0,752.0,752.0,2256.0,874.0,
hwb6_57,hwb6,6,rl+beam+tabu,730.0,730.0,,,0.014809400076046586,,qiskit_sabre,6.0,4503.0,3100.0,1403.0,1403.0,3324.0,5233.0,3100.0,2133.0,1403.0,3593.0,730.0,4177.0,730.0,0.0,730.0,730.0,2190.0,853.0,beam8
one-two-three-v0_98,one-two-three-v0,5,trivial,33.0,33.0,exact_swap_ops,33.0,0.008092300035059452,0.008092300035059452,qiskit_sabre,5.0,132.0,86.0,46.0,46.0,88.0,165.0,86.0,79.0,46.0,145.0,33.0,125.0,33.0,0.0,33.0,33.0,99.0,37.0,
one-two-three-v0_98,one-two-three-v0,5,dense,31.0,31.0,exact_swap_ops,31.0,0.009685700060799718,0.009685700060799718,qiskit_sabre,5.0,132.0,86.0,46.0,46.0,88.0,163.0,86.0,77.0,46.0,139.0,31.0,119.0,31.0,0.0,31.0,31.0,93.0,31.0,
one-two-three-v0_98,one-two-three-v0,5,random_best,36.0,36.0,exact_swap_ops,36.0,0.007619299925863743,0.007619299925863743,qiskit_sabre,5.0,132.0,86.0,46.0,46.0,88.0,168.0,86.0,82.0,46.0,154.0,36.0,123.0,36.0,0.0,36.0,36.0,108.0,35.0,
one-two-three-v0_98,one-two-three-v0,5,sabre_layout,17.0,17.0,exact_swap_ops,17.0,0.006929399911314249,0.006929399911314249,qiskit_sabre,5.0,132.0,86.0,46.0,46.0,88.0,149.0,86.0,63.0,46.0,97.0,17.0,119.0,17.0,0.0,17.0,17.0,51.0,31.0,
one-two-three-v0_98,one-two-three-v0,5,rl+beam+tabu,24.0,24.0,,,0.006463799858465791,,qiskit_sabre,5.0,132.0,86.0,46.0,46.0,88.0,156.0,86.0,70.0,46.0,118.0,24.0,121.0,24.0,0.0,24.0,24.0,72.0,33.0,beam8
urf1_278,urf1,16,trivial,30177.0,30177.0,exact_swap_ops,30177.0,0.1443243999965489,0.1443243999965489,qiskit_sabre,16.0,67070.0,40378.0,26692.0,26692.0,37353.0,97247.0,40378.0,56869.0,26692.0,117223.0,30177.0,69871.0,30177.0,0.0,30177.0,30177.0,90531.0,32518.0,
urf1_278,urf1,16,dense,31543.0,31543.0,exact_swap_ops,31543.0,0.137180499965325,0.137180499965325,qiskit_sabre,16.0,67070.0,40378.0,26692.0,26692.0,37353.0,98613.0,40378.0,58235.0,26692.0,121321.0,31543.0,70730.0,31543.0,0.0,31543.0,31543.0,94629.0,33377.0,
urf1_278,urf1,16,random_best,25033.0,25033.0,exact_swap_ops,25033.0,0.1526024998165667,0.1526024998165667,qiskit_sabre,16.0,67070.0,40378.0,26692.0,26692.0,37353.0,92103.0,40378.0,51725.0,26692.0,101791.0,25033.0,68934.0,25033.0,0.0,25033.0,25033.0,75099.0,31581.0,
urf1_278,urf1,16,sabre_layout,26196.0,26196.0,exact_swap_ops,26196.0,0.13186779990792274,0.13186779990792274,qiskit_sabre,16.0,67070.0,40378.0,26692.0,26692.0,37353.0,93266.0,40378.0,52888.0,26692.0,105280.0,26196.0,69277.0,26196.0,0.0,26196.0,26196.0,78588.0,31924.0,
urf1_278,urf1,16,rl+beam+tabu,30012.0,30189.0,,,0.14161660009995103,,qiskit_sabre,16.0,67070.0,40378.0,26692.0,26692.0,37353.0,97259.0,40378.0,56881.0,26692.0,117259.0,30189.0,69511.0,30189.0,0.0,30189.0,30189.0,90567.0,32158.0,beam8_tabu
decod24-v1_42,decod24-v1,4,trivial,9.0,9.0,exact_swap_ops,9.0,0.0054293000139296055,0.0054293000139296055,qiskit_sabre,4.0,39.0,28.0,11.0,11.0,34.0,48.0,28.0,20.0,11.0,38.0,9.0,41.0,9.0,0.0,9.0,9.0,27.0,7.0,
decod24-v1_42,decod24-v1,4,dense,8.0,8.0,exact_swap_ops,8.0,0.005481299944221973,0.005481299944221973,qiskit_sabre,4.0,39.0,28.0,11.0,11.0,34.0,47.0,28.0,19.0,11.0,35.0,8.0,41.0,8.0,0.0,8.0,8.0,24.0,7.0,
decod24-v1_42,decod24-v1,4,random_best,12.0,12.0,exact_swap_ops,12.0,0.00566709996201098,0.00566709996201098,qiskit_sabre,4.0,39.0,28.0,11.0,11.0,34.0,51.0,28.0,23.0,11.0,47.0,12.0,39.0,12.0,0.0,12.0,12.0,36.0,5.0,
decod24-v1_42,decod24-v1,4,sabre_layout,2.0,2.0,exact_swap_ops,2.0,0.005837000207975507,0.005837000207975507,qiskit_sabre,4.0,39.0,28.0,11.0,11.0,34.0,41.0,28.0,13.0,11.0,17.0,2.0,35.0,2.0,0.0,2.0,2.0,6.0,1.0,
decod24-v1_42,decod24-v1,4,rl+beam+tabu,3.0,4.0,,,0.005668400088325143,,qiskit_sabre,4.0,39.0,28.0,11.0,11.0,34.0,43.0,28.0,15.0,11.0,23.0,4.0,35.0,4.0,0.0,4.0,4.0,12.0,1.0,beam8_tabu
rd73_140,rd73,10,trivial,83.0,83.0,exact_swap_ops,83.0,0.006859299959614873,0.006859299959614873,qiskit_sabre,10.0,272.0,182.0,90.0,90.0,124.0,355.0,182.0,173.0,90.0,339.0,83.0,217.0,83.0,0.0,83.0,83.0,249.0,93.0,
rd73_140,rd73,10,dense,88.0,88.0,exact_swap_ops,88.0,0.006723799975588918,0.006723799975588918,qiskit_sabre,10.0,272.0,182.0,90.0,90.0,124.0,360.0,182.0,178.0,90.0,354.0,88.0,217.0,88.0,0.0,88.0,88.0,264.0,93.0,
